Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,rfm_total,device_per_tenure,cashback_per_order,inactivity_ratio,PreferredLoginDevice_Mobile,CityTier_2,CityTier_3,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Complain_1,rfm_segment_Champions,rfm_segment_Hibernating,rfm_segment_Loyal,rfm_segment_Recent Customers,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2,dist_to_cluster_3
0.4098360655737705,0.13114754098360654,0.6000000000000001,0.6000000000000001,0.25,0.23809523809523808,0.06666666666666676,0.0625,0.06666666666666667,0.17391304347826086,0.5365088156558664,0.41666666666666663,0.026953361599030893,0.2229382431914078,0.006688963210702341,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2048009420588146,1.4919628206105973,2.196707634684903,2.219893800929932
0.01639344262295082,0.09836065573770493,0.6000000000000001,0.8,0.5,0.09523809523809523,0.6666666666666666,0.125,0.13333333333333336,0.06521739130434782,0.46539893535185695,0.5,0.49803149606299213,0.145042194092827,0.03260869565217391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.476749672446996,2.3258122602587887,1.735364754363555,2.293223095355621
0.45901639344262296,0.05737704918032786,0.6000000000000001,0.6000000000000001,1.0,0.23809523809523808,0.053333333333333365,0.125,0.06666666666666667,0.06521739130434782,0.9817532847164527,0.75,0.023757806136301927,0.40795294719345354,0.0022488755622188904,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6985375573016697,2.382131626839689,2.3268138804123106,2.3749713757858055
0.14754098360655737,0.008196721311475405,0.8,0.6000000000000001,1.0,0.09523809523809523,0.7999999999999999,0.0625,0.06666666666666667,0.13913043478260873,0.6636819594449059,0.9166666666666665,0.07637795275590553,0.27578314793504666,0.009130434782608693,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6267335391951077,2.2584216523584986,2.2794126574010853,2.2953572858194864
0.03278688524590164,0.032786885245901634,0.6000000000000001,0.4000000000000001,0.5,0.047619047619047616,0.20000000000000007,0.0,0.0,0.043478260869565216,0.47881473276100806,0.5,0.1968503937007874,0.29844649021864217,0.014492753623188404,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2062453861314695,2.01466485964799,2.175555502370031,1.723842184598776
0.03278688524590164,0.23770491803278693,0.6000000000000001,0.6000000000000001,1.0,0.047619047619047616,0.20000000000000007,0.0,0.0,0.08695652173913043,0.4241668974429982,0.08333333333333331,0.2637795275590551,0.2643843498273878,0.02898550724637681,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.507734054941261,2.334535552793127,1.6575098786419882,2.278391274640829
0.3278688524590164,0.19672131147540983,0.6000000000000001,0.4000000000000001,0.0,0.047619047619047616,0.06666666666666676,0.4375,0.9333333333333333,0.13043478260869565,0.625003846272193,0.6666666666666666,0.024746906636670417,0.04869581894898351,0.006211180124223602,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6139248958580805,2.2915720630319703,2.291551639662281,2.3401059010539473
0.21311475409836067,0.04098360655737705,0.6000000000000001,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0625,0.06666666666666667,0.2391304347826087,0.6417120526785439,0.5,0.05343082114735658,0.2666538805779312,0.017080745341614904,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6218825077219783,2.2358206688715514,2.2448018225063984,2.261502332582124
0.3114754098360656,0.04918032786885246,0.6000000000000001,1.0000000000000002,0.5,0.23809523809523808,0.7333333333333333,0.125,0.06666666666666667,0.08695652173913043,0.6848210714175821,0.9166666666666665,0.05629921259842519,0.28456719089630483,0.004853754940711462,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.680948059533586,2.3157077432302113,2.312909840376523,2.343027764491464
0.01639344262295082,0.04098360655737705,0.8,0.6000000000000001,1.0,0.09523809523809523,0.5333333333333333,0.125,0.06666666666666667,0.08695652173913043,0.5136773439182744,0.5,0.39763779527559057,0.21345096534969954,0.043478260869565216,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.473826413709227,1.8089436773513108,2.4152911072640344,2.4236006585072674
0.13114754098360656,0.04098360655737705,0.8,0.6000000000000001,0.75,0.09523809523809523,0.13333333333333341,0.5,0.4666666666666667,0.21739130434782608,0.5518015938951968,0.5833333333333333,0.08530183727034121,0.07643097643097645,0.024154589371980676,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.563668300118521,1.9586986116707263,2.142673180487205,2.203963794916502
0.3770491803278689,0.07377049180327869,0.4,0.4000000000000001,0.75,0.3333333333333333,0.2666666666666667,0.0,0.06666666666666667,0.043478260869565216,0.4269362134219514,0.33333333333333326,0.021161417322834646,0.17740698120444956,0.0018115942028985505,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3751795292522395,2.304517922618969,2.2086163449958645,1.8654369365240975
0.01639344262295082,0.2540983606557377,0.8,1.0000000000000002,1.0,0.42857142857142855,0.5333333333333333,0.125,0.13333333333333336,0.06521739130434782,0.5375242315148158,0.6666666666666666,0.5984251968503937,0.16752013808975835,0.03260869565217391,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.103794849602376,2.3097034890442387,2.483226163508339,2.5082159276050517
0.11475409836065574,0.016393442622950817,0.6000000000000001,0.2,1.0,0.09523809523809523,0.7999999999999999,0.0625,0.06666666666666667,0.19565217391304346,0.5088464260438783,0.33333333333333326,0.04625984251968504,0.21144354941823298,0.024456521739130432,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2952987240839366,1.6192911981963296,2.2355747550135905,2.3008636999062153
0.01639344262295082,0.09016393442622951,0.6000000000000001,0.4000000000000001,0.75,0.047619047619047616,0.7333333333333333,0.0,0.0,0.0,0.34007200221545275,0.33333333333333326,0.297244094488189,0.21196777905638664,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.362181113768153,2.249356486890327,2.1088812951711717,1.753066952205102
0.3770491803278689,0.14754098360655737,0.4,0.6000000000000001,1.0,0.23809523809523808,0.2666666666666667,0.0625,0.22666666666666666,0.2391304347826087,0.7159912612695775,0.6666666666666666,0.029527559055118106,0.8925584963559647,0.009963768115942028,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4621528236202739,2.196687264243393,2.1396728162436,2.172129545191661
0.13114754098360656,0.016393442622950817,0.6000000000000001,0.8,0.75,0.2857142857142857,0.4666666666666667,0.125,0.06666666666666667,0.06521739130434782,0.4859841841287424,0.5,0.10761154855643046,0.2019434854877893,0.007246376811594202,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.22734147534574,1.639566904302213,2.0002687469319596,2.12410717203368
0.01639344262295082,0.07377049180327869,0.6000000000000001,0.6000000000000001,0.0,0.047619047619047616,0.13333333333333341,0.0625,0.0,0.08695652173913043,0.4595833717960553,0.16666666666666663,0.39763779527559057,0.2864595320291523,0.043478260869565216,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5252806065057976,2.4101381040274297,1.75585653878361,2.3514986696113485
0.03278688524590164,0.2295081967213115,0.6000000000000001,0.8,1.0,0.09523809523809523,0.06666666666666676,0.125,0.06666666666666667,0.10869565217391304,0.5299855380165543,0.41666666666666663,0.33070866141732286,0.22022759237949113,0.036231884057971016,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2375612256571977,1.4959857373248027,2.1707786001428095,2.193745969058949
0.11475409836065574,0.05245901639344262,0.4,0.4000000000000001,0.5,0.047619047619047616,0.4666666666666667,0.0625,0.0,0.13043478260869565,0.3870580633250254,0.08333333333333331,0.07135826771653545,0.24125431530494823,0.016304347826086956,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.401072489709998,2.4079857231719757,1.8317127118408205,2.169909065263181
0.11475409836065574,0.032786885245901634,0.4,0.4000000000000001,0.25,0.0,0.5333333333333333,0.0625,0.0,0.043478260869565216,0.42268992892088986,0.25,0.07135826771653545,0.263463751438435,0.005434782608695652,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6064469730144033,2.4719037551443246,2.302970478226499,1.9782089448683893
0.0,0.008196721311475405,0.6000000000000001,0.8,0.25,0.14285714285714285,0.20000000000000007,0.125,0.06666666666666667,0.0,0.44198283024093044,0.5,1.0,0.18365937859608744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4857680827252797,2.3636710023219663,2.23531667217911,1.839177060642256
0.01639344262295082,0.13934426229508196,0.6000000000000001,1.0000000000000002,0.0,0.3333333333333333,0.2666666666666667,0.0625,0.13333333333333336,0.06521739130434782,0.5520169851380042,0.6666666666666666,0.5984251968503937,0.17203682393555814,0.03260869565217391,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9159500857832306,2.214739380047451,2.3922626760028356,2.4025723034091477
0.13114754098360656,0.02459016393442623,0.6000000000000001,0.8,0.75,0.09523809523809523,0.33333333333333337,0.075,0.0,0.2391304347826087,0.8869195975260777,0.41666666666666663,0.10761154855643046,0.552819332566168,0.026570048309178744,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.544403157378562,2.646580735019418,2.2604887066848143,2.644207318744006
0.29508196721311475,0.24590163934426235,0.4,0.4000000000000001,0.0,0.19047619047619047,0.4666666666666667,0.0625,0.0,0.043478260869565216,0.5963260408012554,0.5833333333333333,0.027766266058847903,0.3716915995397008,0.002288329519450801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.068534801373703,2.1223090400855495,2.0481216962843525,1.5174022130511844
0.0,0.04918032786885246,0.4,0.6000000000000001,0.5,0.0,0.4666666666666667,0.0,0.0,0.0,0.3989661220345241,0.33333333333333326,0.7992125984251969,0.2486766398158803,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6750859995543723,2.613043198696042,2.501808765585115,1.9081254176297915
0.3278688524590164,0.1639344262295082,0.6000000000000001,0.6000000000000001,0.5,0.14285714285714285,0.2666666666666667,0.125,0.06666666666666667,0.19565217391304346,0.5326317732853318,0.41666666666666663,0.0343082114735658,0.2213271960107403,0.009316770186335402,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.112011229861081,1.3626519647133088,2.0611329824194606,2.137346583828054
0.39344262295081966,0.24590163934426235,0.8,0.4000000000000001,0.5,0.09523809523809523,0.06666666666666676,0.25,0.2,0.19565217391304346,0.4837379611680359,0.41666666666666663,0.02015748031496063,0.1206060606060606,0.007826086956521738,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.34394740344377,1.8143923848218,2.1155600482075463,2.2584107537190428
0.03278688524590164,0.17213114754098363,0.4,0.4000000000000001,0.25,0.09523809523809523,0.20000000000000007,0.0625,0.0,0.043478260869565216,0.5209698759961845,0.5,0.1968503937007874,0.32472190257000383,0.014492753623188404,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.264338837118823,2.0879314988978424,2.2556040230815104,1.802920797773321
0.01639344262295082,0.21311475409836067,0.6000000000000001,0.6000000000000001,0.75,0.09523809523809523,0.4666666666666667,0.0625,0.06666666666666667,0.021739130434782608,0.4587218068248254,0.41666666666666663,0.39763779527559057,0.19061501086817545,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.333781938121109,2.2324937486666303,2.060384035197539,1.6975163718765387
0.11475409836065574,0.24590163934426235,0.4,0.4000000000000001,0.5,0.19047619047619047,0.13333333333333341,0.3125,0.4,0.15217391304347827,0.47475306932520994,0.5833333333333333,0.07135826771653545,0.07397871116225546,0.019021739130434784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.100348478605515,1.3777576185640132,2.0682026106638136,2.138197759050178
0.08524590163934427,0.20491803278688525,0.4,0.4000000000000001,0.75,0.047619047619047616,0.33333333333333337,0.0,0.0,0.08695652173913043,0.3746884519523677,0.08333333333333331,0.5984251968503937,0.23354430379746835,0.08695652173913043,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.680073626974356,2.6148139592450486,1.9756341217163136,2.311917473682164
0.09836065573770492,0.008196721311475405,0.4,0.0,0.75,0.047619047619047616,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.4765685098003015,0.5,0.024746906636670417,0.2970464135021097,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5350839171496276,2.343609637321928,2.4419194104042274,2.029568343085778
0.01639344262295082,0.0819672131147541,0.8,0.6000000000000001,0.5,0.09523809523809523,0.13333333333333341,0.0625,0.06666666666666667,0.021739130434782608,0.4432136373426874,0.41666666666666663,0.39763779527559057,0.18417082214550567,0.010869565217391304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4678123532053595,2.3005322144695244,2.1396802527469525,1.788253819243138
0.14754098360655737,0.2295081967213115,0.6000000000000001,0.6000000000000001,0.0,0.09523809523809523,0.4,0.125,0.06666666666666667,0.06521739130434782,0.6565432782547155,0.9166666666666665,0.07637795275590553,0.2728167753484209,0.004516642777512342,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9660207204680409,2.481562706946761,2.447790742705897,2.4438546674362676
0.13114754098360656,0.07377049180327869,0.4,0.4000000000000001,0.5,0.047619047619047616,0.06666666666666676,0.0,0.06666666666666667,0.19565217391304346,0.43533647189144276,0.16666666666666663,0.06299212598425197,0.180897583429229,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2816430945161144,2.042789534414315,1.6486976233173738,2.178009849029264
0.3114754098360656,0.18032786885245905,0.8,1.0000000000000002,1.0,0.14285714285714285,0.5333333333333333,0.125,0.2,0.17391304347826086,0.7185144158281792,0.75,0.05629921259842519,0.8957038741848868,0.008695652173913044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6676889993948736,2.333386855530011,2.296816503643814,2.351162442977732
0.26229508196721313,0.05737704918032786,0.8,0.6000000000000001,0.75,0.4761904761904761,0.6,0.5,0.4666666666666667,0.09565217391304348,0.6445121388350411,1.0,0.04330708661417323,0.08927247155095257,0.0059462915601023025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.777740193128769,2.3785137280470257,2.4221166693770475,2.4255656900585776
0.36065573770491804,0.032786885245901634,0.4,0.6000000000000001,1.0,0.19047619047619047,0.9333333333333335,0.0625,0.0,0.043478260869565216,0.4550601556970983,0.33333333333333326,0.03098254022595002,0.28364019946298424,0.0018903591682419658,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3276233256945416,2.1091956844503232,2.220625630966712,1.8188462654986912
0.19672131147540983,0.016393442622950817,0.6000000000000001,0.6000000000000001,1.0,0.19047619047619047,0.4666666666666667,0.125,0.06666666666666667,0.021739130434782608,0.4652143142865934,0.5,0.057843731072077534,0.19331287559135663,0.0016722408026755853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3600627446103317,2.2393351691617984,1.6014248921881133,2.2191564501555474
0.13114754098360656,0.24590163934426235,0.8,0.8,0.5,0.09523809523809523,0.7333333333333333,0.125,0.06666666666666667,0.17391304347826086,0.591156650973876,0.41666666666666663,0.10761154855643046,0.24564633678557732,0.01932367149758454,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.303981462171201,1.652905694000349,2.351983573891114,2.394623340618602
0.13114754098360656,0.2213114754098361,0.4,0.4000000000000001,0.0,0.047619047619047616,0.33333333333333337,0.0625,0.0,0.15217391304347827,0.5796178343949044,0.41666666666666663,0.06299212598425197,0.36127733026467207,0.016908212560386472,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.465246443369768,2.478101522979504,1.9564457014927623,2.383474124693217
0.0819672131147541,0.2540983606557377,0.8,0.8,0.0,0.09523809523809523,0.2666666666666667,0.1875,0.33333333333333337,0.17391304347826086,0.5528785501092341,0.5833333333333333,0.16338582677165356,0.0984601895994301,0.02898550724637681,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8314488884985327,2.1657336345916924,2.4057356881482854,2.4356173590745693
0.0,0.09672131147540983,0.4,0.6000000000000001,0.75,0.047619047619047616,0.5333333333333333,0.125,0.2,0.06521739130434782,0.38056555586325735,0.41666666666666663,0.7992125984251969,0.09488300728807059,0.06521739130434782,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.489267879242039,2.4721762718665885,1.9083845127460561,2.217605989907927
0.14754098360655737,0.07377049180327869,0.6000000000000001,0.2,1.0,0.42857142857142855,0.20000000000000007,0.0,0.0,0.017391304347826087,0.668112865011231,0.75,0.03622047244094489,0.41643651706942847,0.0034100596760443303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.168069031772898,2.2301191400926643,2.178822641681027,1.6888356629344738
0.13114754098360656,0.18032786885245905,0.4,0.4000000000000001,0.25,0.047619047619047616,0.9333333333333335,0.0,0.0,0.15217391304347827,0.4312132681005569,0.08333333333333331,0.06299212598425197,0.26877637130801685,0.016908212560386472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4193304857609244,2.1796441858611613,1.8018589871657393,2.2839622599128804
0.0,0.07377049180327869,0.6000000000000001,0.6000000000000001,0.5,0.047619047619047616,0.0,0.0625,0.0,0.043478260869565216,0.4304440136619588,0.25,0.7992125984251969,0.2682968929804373,0.043478260869565216,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.5871765443879347,2.4208437920633603,2.219837168078836,1.8519214453303903
